Species-ID,Order,Species name,IUCN name,Tree name,HWI,species
19232,Passeriformes,Lonchura caniceps,Lonchura caniceps,Lonchura_caniceps,21.02231656,Lonchura_caniceps
19233,Passeriformes,Lonchura nigerrima,ÊNA,Lonchura_nigerrima,14.04255319,Lonchura_nigerrima
19234,Passeriformes,Lonchura nevermanni,Lonchura nevermanni,Lonchura_nevermanni,20.58252427,Lonchura_nevermanni
19235,Passeriformes,Lonchura ferruginosa,Lonchura ferruginosa,Lonchura_ferruginosa,20.24933058,Lonchura_ferruginosa
19236,Passeriformes,Lonchura spectabilis,Lonchura spectabilis,Lonchura_spectabilis,21.88198438,Lonchura_spectabilis
19237,Passeriformes,Lonchura forbesi,Lonchura forbesi,Lonchura_forbesi,22.30523052,Lonchura_forbesi
19238,Passeriformes,Lonchura hunsteini,Lonchura hunsteini,Lonchura_hunsteini,20.04804301,Lonchura_hunsteini
19239,Passeriformes,Lonchura flaviprymna,Lonchura flaviprymna,Lonchura_flaviprymna,24.7605225,Lonchura_flaviprymna
19240,Passeriformes,Lonchura castaneothorax,Lonchura castaneothorax,Lonchura_castaneothorax,24.95283019,Lonchura_castaneothorax
19241,Passeriformes,Lonchura stygia,Lonchura stygia,Lonchura_stygia,19.00990099,Lonchura_stygia
19242,Passeriformes,Lonchura teerinki,Lonchura teerinki,Lonchura_teerinki,17.17171717,Lonchura_teerinki
19243,Passeriformes,Lonchura monticola,Lonchura monticola,Lonchura_monticola,19.04761905,Lonchura_monticola
19244,Passeriformes,Lonchura montana,Lonchura montana,Lonchura_montana,21.08527132,Lonchura_montana
19245,Passeriformes,Lonchura melaena,Lonchura melaena,Lonchura_melaena,22.05738395,Lonchura_melaena
19246,Passeriformes,Lonchura fuscata,Lonchura fuscata,Padda_fuscata,22.60353731,Padda_fuscata
19247,Passeriformes,Lonchura oryzivora,Lonchura oryzivora,Padda_oryzivora,22.50232438,Padda_oryzivora
19248,Passeriformes,Heteromunia pectoralis,Heteromunia pectoralis,Heteromunia_pectoralis,21.52151013,Heteromunia_pectoralis
19249,Passeriformes,Vidua chalybeata,Vidua chalybeata,Vidua_chalybeata,21.32031274,Vidua_chalybeata
19250,Passeriformes,Vidua purpurascens,Vidua purpurascens,Vidua_purpurascens,21.50846702,Vidua_purpurascens
19251,Passeriformes,Vidua raricola,Vidua raricola,Vidua_raricola,21.74485523,Vidua_raricola
19252,Passeriformes,Vidua larvaticola,Vidua larvaticola,Vidua_larvaticola,23.10318862,Vidua_larvaticola
19253,Passeriformes,Vidua funerea,Vidua funerea,Vidua_funerea,22.19729163,Vidua_funerea
19254,Passeriformes,Vidua codringtoni,Vidua codringtoni,Vidua_codringtoni,21.24419997,Vidua_codringtoni
19255,Passeriformes,Vidua wilsoni,Vidua wilsoni,Vidua_wilsoni,21.91838861,Vidua_wilsoni
19256,Passeriformes,Vidua nigeriae,Vidua nigeriae,Vidua_nigeriae,22.98865309,Vidua_nigeriae
19257,Passeriformes,Vidua maryae,Vidua maryae,Vidua_maryae,24.73594618,Vidua_maryae
19258,Passeriformes,Vidua camerunensis,Vidua camerunensis,Vidua_camerunensis,22.36640994,Vidua_camerunensis
19259,Passeriformes,Vidua macroura,Vidua macroura,Vidua_macroura,20.47088763,Vidua_macroura
19260,Passeriformes,Vidua hypocherina,Vidua hypocherina,Vidua_hypocherina,20.51227884,Vidua_hypocherina
19261,Passeriformes,Vidua fischeri,Vidua fischeri,Vidua_fischeri,20.95724401,Vidua_fischeri
19262,Passeriformes,Vidua regia,Vidua regia,Vidua_regia,23.12555958,Vidua_regia
19263,Passeriformes,Vidua paradisaea,Vidua paradisaea,Vidua_paradisaea,22.2049313,Vidua_paradisaea
19264,Passeriformes,Vidua orientalis,Vidua orientalis,Vidua_orientalis,22.16604115,Vidua_orientalis
19265,Passeriformes,Vidua interjecta,Vidua interjecta,Vidua_interjecta,24.68299391,Vidua_interjecta
19266,Passeriformes,Vidua togoensis,Vidua togoensis,Vidua_togoensis,22.64032614,Vidua_togoensis
19267,Passeriformes,Vidua obtusa,Vidua obtusa,Vidua_obtusa,22.66017548,Vidua_obtusa
19268,Passeriformes,Anomalospiza imberbis,Anomalospiza imberbis,Anomalospiza_imberbis,23.87364665,Anomalospiza_imberbis
19269,Passeriformes,Peucedramus taeniatus,Peucedramus taeniatus,Peucedramus_taeniatus,27.55913582,Peucedramus_taeniatus
19270,Passeriformes,Prunella collaris,Prunella collaris,Prunella_collaris,27.64230863,Prunella_collaris
19271,Passeriformes,Prunella himalayana,Prunella himalayana,Prunella_himalayana,30.25846481,Prunella_himalayana
19272,Passeriformes,Prunella rubeculoides,Prunella rubeculoides,Prunella_rubeculoides,16.39896667,Prunella_rubeculoides
19273,Passeriformes,Prunella strophiata,Prunella strophiata,Prunella_strophiata,16.25903298,Prunella_strophiata
19274,Passeriformes,Prunella montanella,Prunella montanella,Prunella_montanella,24.399115,Prunella_montanella
19275,Passeriformes,Prunella fulvescens,Prunella fulvescens,Prunella_fulvescens,20.50233664,Prunella_fulvescens
19276,Passeriformes,Prunella ocularis,Prunella ocularis,Prunella_ocularis,20.4478233,Prunella_ocularis
19277,Passeriformes,Prunella fagani,ÊNA,Prunella_fagani,14.78970988,Prunella_fagani
19278,Passeriformes,Prunella atrogularis,Prunella atrogularis,Prunella_atrogularis,25.9588918,Prunella_atrogularis
19279,Passeriformes,Prunella koslowi,Prunella koslowi,Prunella_koslowi,22.03066776,Prunella_koslowi
19280,Passeriformes,Prunella modularis,Prunella modularis,Prunella_modularis,20.60622495,Prunella_modularis
19281,Passeriformes,Prunella rubida,Prunella rubida,Prunella_rubida,21.63165266,Prunella_rubida
19282,Passeriformes,Prunella immaculata,Prunella immaculata,Prunella_immaculata,20.80136474,Prunella_immaculata
19283,Passeriformes,Dendronanthus indicus,Dendronanthus indicus,Dendronanthus_indicus,34.40840278,Dendronanthus_indicus
19284,Passeriformes,Motacilla flava,Motacilla flava,Motacilla_flava,32.00582671,Motacilla_flava
19285,Passeriformes,Motacilla tschutschensis,Motacilla tschutschensis,NA,33.49958301,NA
19286,Passeriformes,Motacilla citreola,Motacilla citreola,Motacilla_citreola,28.26127272,Motacilla_citreola
19287,Passeriformes,Motacilla capensis,Motacilla capensis,Motacilla_capensis,25.93025031,Motacilla_capensis
19288,Passeriformes,Motacilla flaviventris,Motacilla flaviventris,Motacilla_flaviventris,26.5308642,Motacilla_flaviventris
19289,Passeriformes,Motacilla cinerea,Motacilla cinerea,Motacilla_cinerea,35.43056843,Motacilla_cinerea
19290,Passeriformes,Motacilla clara,Motacilla clara,Motacilla_clara,26.77659702,Motacilla_clara
19291,Passeriformes,Motacilla alba,Motacilla alba,Motacilla_alba,30.97882362,Motacilla_alba
19292,Passeriformes,Motacilla aguimp,Motacilla aguimp,Motacilla_aguimp,25.37811614,Motacilla_aguimp
19293,Passeriformes,Motacilla samveasnae,Motacilla samveasnae,Motacilla_samveasnae,26.85228387,Motacilla_samveasnae
19294,Passeriformes,Motacilla grandis,Motacilla grandis,Motacilla_grandis,28.741383,Motacilla_grandis
19295,Passeriformes,Motacilla madaraspatensis,Motacilla maderaspatensis,Motacilla_madaraspatensis,25.63425891,Motacilla_madaraspatensis
19296,Passeriformes,Tmetothylacus tenellus,Tmetothylacus tenellus,Tmetothylacus_tenellus,23.70128411,Tmetothylacus_tenellus
19297,Passeriformes,Macronyx sharpei,Macronyx sharpei,Macronyx_sharpei,18.09168909,Macronyx_sharpei
19298,Passeriformes,Macronyx flavicollis,Macronyx flavicollis,Macronyx_flavicollis,17.96036973,Macronyx_flavicollis
19299,Passeriformes,Macronyx fuellebornii,ÊNA,Macronyx_fuellebornii,20.06389761,Macronyx_fuellebornii
19300,Passeriformes,Macronyx capensis,Macronyx capensis,Macronyx_capensis,22.47029559,Macronyx_capensis
19301,Passeriformes,Macronyx croceus,Macronyx croceus,Macronyx_croceus,15.6309135,Macronyx_croceus
19302,Passeriformes,Macronyx aurantiigula,Macronyx aurantiigula,Macronyx_aurantiigula,12.53469802,Macronyx_aurantiigula
19303,Passeriformes,Macronyx ameliae,Macronyx ameliae,Macronyx_ameliae,17.69142189,Macronyx_ameliae
19304,Passeriformes,Macronyx grimwoodi,Macronyx grimwoodi,Macronyx_grimwoodi,17.47601142,Macronyx_grimwoodi
19305,Passeriformes,Anthus richardi,Anthus richardi,Anthus_richardi,29.27264747,Anthus_richardi
19306,Passeriformes,Anthus rufulus,Anthus rufulus,Anthus_rufulus,21.5591577,Anthus_rufulus
19307,Passeriformes,Anthus australis,ÊNA,NA,22.49536285,NA
19308,Passeriformes,Anthus novaeseelandiae,Anthus novaeseelandiae,Anthus_novaeseelandiae,22.74965435,Anthus_novaeseelandiae
19309,Passeriformes,Anthus cinnamomeus,Anthus cinnamomeus,NA,22.9748067,NA
19310,Passeriformes,Anthus latistriatus,ÊNA,NA,22.04545455,NA
19311,Passeriformes,Anthus hoeschi,Anthus hoeschi,Anthus_hoeschi,29.08921166,Anthus_hoeschi
19312,Passeriformes,Anthus godlewskii,Anthus godlewskii,Anthus_godlewskii,25.98671849,Anthus_godlewskii
19313,Passeriformes,Anthus campestris,Anthus campestris,Anthus_campestris,26.85809868,Anthus_campestris
19314,Passeriformes,Anthus similis,Anthus similis,Anthus_similis,16.5203857,Anthus_similis
19315,Passeriformes,Anthus nyassae,Anthus nyassae,NA,19.49228806,NA
19316,Passeriformes,Anthus vaalensis,Anthus vaalensis,Anthus_vaalensis,24.36624959,Anthus_vaalensis
19318,Passeriformes,Anthus leucophrys,Anthus leucophrys,Anthus_leucophrys,28.42945908,Anthus_leucophrys
19319,Passeriformes,Anthus pallidiventris,Anthus pallidiventris,Anthus_pallidiventris,21.26653789,Anthus_pallidiventris
19320,Passeriformes,Anthus pratensis,Anthus pratensis,Anthus_pratensis,23.2324211,Anthus_pratensis
19321,Passeriformes,Anthus trivialis,Anthus trivialis,Anthus_trivialis,25.87114321,Anthus_trivialis
19322,Passeriformes,Anthus hodgsoni,Anthus hodgsoni,Anthus_hodgsoni,25.89732612,Anthus_hodgsoni
19323,Passeriformes,Anthus gustavi,Anthus gustavi,Anthus_gustavi,31.26674719,Anthus_gustavi
19324,Passeriformes,Anthus roseatus,Anthus roseatus,Anthus_roseatus,18.15185665,Anthus_roseatus
19325,Passeriformes,Anthus cervinus,Anthus cervinus,Anthus_cervinus,25.05778176,Anthus_cervinus
19326,Passeriformes,Anthus rubescens,Anthus rubescens,Anthus_rubescens,28.37522504,Anthus_rubescens
19327,Passeriformes,Anthus spinoletta,Anthus spinoletta,Anthus_spinoletta,21.15669511,Anthus_spinoletta
19328,Passeriformes,Anthus petrosus,Anthus petrosus,Anthus_petrosus,25.51177299,Anthus_petrosus
19329,Passeriformes,Anthus nilghiriensis,Anthus nilghiriensis,Anthus_nilghiriensis,15.83425844,Anthus_nilghiriensis
19330,Passeriformes,Anthus sylvanus,Anthus sylvanus,Anthus_sylvanus,20.07299122,Anthus_sylvanus
19331,Passeriformes,Anthus berthelotii,Anthus berthelotii,Anthus_berthelotii,23.04130715,Anthus_berthelotii
19332,Passeriformes,Anthus lineiventris,Anthus lineiventris,Anthus_lineiventris,17.79198254,Anthus_lineiventris
19333,Passeriformes,Anthus crenatus,Anthus crenatus,Anthus_crenatus,19.54933862,Anthus_crenatus
19334,Passeriformes,Anthus brachyurus,Anthus brachyurus,Anthus_brachyurus,19.79298701,Anthus_brachyurus
19335,Passeriformes,Anthus caffer,Anthus caffer,Anthus_caffer,20.4240963,Anthus_caffer
19336,Passeriformes,Anthus sokokensis,Anthus sokokensis,Anthus_sokokensis,18.11170005,Anthus_sokokensis
19337,Passeriformes,Anthus melindae,Anthus melindae,Anthus_melindae,19.41070421,Anthus_melindae
19338,Passeriformes,Anthus pseudosimilis,ÊNA,NA,23.18681319,NA
19339,Passeriformes,Anthus chloris,Hemimacronyx chloris,Anthus_chloris,20.3829933,Anthus_chloris
19340,Passeriformes,Anthus gutturalis,Anthus gutturalis,Anthus_gutturalis,20.36143732,Anthus_gutturalis
19341,Passeriformes,Anthus spragueii,Anthus spragueii,Anthus_spragueii,26.36121198,Anthus_spragueii
19342,Passeriformes,Anthus lutescens,Anthus lutescens,Anthus_lutescens,6.370120172,Anthus_lutescens
19343,Passeriformes,Anthus furcatus,Anthus furcatus,Anthus_furcatus,27.90293523,Anthus_furcatus
19344,Passeriformes,Anthus chacoensis,Anthus chacoensis,Anthus_chacoensis,23.87596899,Anthus_chacoensis
19345,Passeriformes,Anthus correndera,Anthus correndera,Anthus_correndera,22.62349495,Anthus_correndera
19346,Passeriformes,Anthus antarcticus,Anthus antarcticus,Anthus_antarcticus,20.88118055,Anthus_antarcticus
19347,Passeriformes,Anthus nattereri,Anthus nattereri,Anthus_nattereri,19.06040268,Anthus_nattereri
19348,Passeriformes,Anthus hellmayri,Anthus hellmayri,Anthus_hellmayri,18.53385257,Anthus_hellmayri
19349,Passeriformes,Anthus bogotensis,Anthus bogotensis,Anthus_bogotensis,19.82143825,Anthus_bogotensis
19350,Passeriformes,Amaurocichla bocagii,Amaurocichla bocagii,Amaurocichla_bocagei,10.95238095,Amaurocichla_bocagei
19351,Passeriformes,Urocynchramus pylzowi,Urocynchramus pylzowi,Urocynchramus_pylzowi,14.80135686,Urocynchramus_pylzowi
19352,Passeriformes,Fringilla coelebs,Fringilla coelebs,Fringilla_coelebs,27.45722327,Fringilla_coelebs
19353,Passeriformes,Fringilla teydea,Fringilla teydea,Fringilla_teydea,22.60475676,Fringilla_teydea
19354,Passeriformes,Fringilla montifringilla,Fringilla montifringilla,Fringilla_montifringilla,33.32450466,Fringilla_montifringilla
19355,Passeriformes,Serinus pusillus,Serinus pusillus,Serinus_pusillus,29.2253152,Serinus_pusillus
19356,Passeriformes,Serinus serinus,Serinus serinus,Serinus_serinus,30.34974211,Serinus_serinus
19357,Passeriformes,Serinus syriacus,Serinus syriacus,Serinus_syriacus,30.16945383,Serinus_syriacus
19358,Passeriformes,Serinus canaria,Serinus canaria,Serinus_canaria,27.69138043,Serinus_canaria
19359,Passeriformes,Serinus thibetanus,ÊNA,Serinus_thibetanus,35.96731316,Serinus_thibetanus
19360,Passeriformes,Serinus canicollis,Serinus canicollis,Serinus_canicollis,29.95825179,Serinus_canicollis
19361,Passeriformes,Serinus flavivertex,Serinus flavivertex,Serinus_flavivertex,30.55894314,Serinus_flavivertex
19362,Passeriformes,Serinus nigriceps,Serinus nigriceps,Serinus_nigriceps,28.23338228,Serinus_nigriceps
19363,Passeriformes,Serinus estherae,Chrysocorythus estherae,Serinus_estherae,23.13432836,Serinus_estherae
19364,Passeriformes,Crithagra citrinelloides,Crithagra citrinelloides,Serinus_citrinelloides,21.10509966,Serinus_citrinelloides
19365,Passeriformes,Crithagra frontalis,Crithagra frontalis,Serinus_frontalis,23.68099558,Serinus_frontalis
19366,Passeriformes,Crithagra hyposticta,Crithagra hyposticta,Serinus_hypostictus,22.52812531,Serinus_hypostictus
19367,Passeriformes,Crithagra capistrata,Crithagra capistrata,Serinus_capistratus,22.64723841,Serinus_capistratus
19368,Passeriformes,Crithagra koliensis,Crithagra koliensis,Serinus_koliensis,21.35533035,Serinus_koliensis
19369,Passeriformes,Crithagra scotops,Crithagra scotops,Serinus_scotops,20.62844937,Serinus_scotops
19370,Passeriformes,Crithagra leucopygia,Crithagra leucopygia,Serinus_leucopygius,29.66662499,Serinus_leucopygius
19371,Passeriformes,Crithagra atrogularis,Crithagra atrogularis,Serinus_atrogularis,26.71044354,Serinus_atrogularis
19372,Passeriformes,Crithagra xanthopygia,Crithagra xanthopygia,Serinus_xanthopygius,21.59722029,Serinus_xanthopygius
19373,Passeriformes,Crithagra reichenowi,Crithagra reichenowi,NA,26.30820694,NA
19374,Passeriformes,Crithagra rothschildi,Crithagra rothschildi,Serinus_rothschildi,16.09675481,Serinus_rothschildi
19375,Passeriformes,Crithagra flavigula,Crithagra flavigula,Serinus_flavigula,17.91044776,Serinus_flavigula
19376,Passeriformes,Crithagra xantholaema,Crithagra xantholaema,Serinus_xantholaemus,14.21875,Serinus_xantholaemus
19377,Passeriformes,Crithagra citrinipecta,ÊNA,Serinus_citrinipectus,24.15528168,Serinus_citrinipectus
19378,Passeriformes,Crithagra mozambica,Crithagra mozambica,Serinus_mozambicus,23.07674912,Serinus_mozambicus
19379,Passeriformes,Crithagra donaldsoni,Crithagra donaldsoni,Serinus_donaldsoni,21.46661337,Serinus_donaldsoni
19380,Passeriformes,Crithagra buchanani,Crithagra buchanani,Serinus_buchanani,22.63196848,Serinus_buchanani
19381,Passeriformes,Crithagra flaviventris,Crithagra flaviventris,Serinus_flaviventris,22.84360481,Serinus_flaviventris
19382,Passeriformes,Crithagra dorsostriata,Crithagra dorsostriata,Serinus_dorsostriatus,18.76988552,Serinus_dorsostriatus
19383,Passeriformes,Crithagra sulphurata,Crithagra sulphurata,Serinus_sulphuratus,26.54577762,Serinus_sulphuratus
19384,Passeriformes,Crithagra albogularis,Crithagra albogularis,Serinus_albogularis,24.14609018,Serinus_albogularis
19385,Passeriformes,Crithagra reichardi,Crithagra reichardi,Serinus_reichardi,26.64633994,Serinus_reichardi
19386,Passeriformes,Crithagra gularis,Crithagra gularis,Serinus_gularis,23.96485152,Serinus_gularis
19387,Passeriformes,Crithagra canicapilla,Crithagra canicapilla,NA,29.43514723,NA
19388,Passeriformes,Crithagra mennelli,Crithagra mennelli,Serinus_mennelli,27.07629643,Serinus_mennelli
19389,Passeriformes,Crithagra tristriata,Crithagra tristriata,Serinus_tristriatus,15.80054057,Serinus_tristriatus
19390,Passeriformes,Crithagra ankoberensis,Crithagra ankoberensis,Serinus_ankoberensis,25.47945205,Serinus_ankoberensis
19391,Passeriformes,Crithagra menachensis,Crithagra menachensis,Serinus_menachensis,25.21782871,Serinus_menachensis
19392,Passeriformes,Crithagra striolata,Crithagra striolata,Serinus_striolatus,23.38617835,Serinus_striolatus
19393,Passeriformes,Crithagra whytii,ÊNA,Serinus_whytii,14.34872255,Serinus_whytii
19394,Passeriformes,Crithagra burtoni,Crithagra burtoni,Serinus_burtoni,21.90900041,Serinus_burtoni
19395,Passeriformes,Crithagra melanochroa,Crithagra melanochroa,Serinus_melanochrous,17.70739235,Serinus_melanochrous
19396,Passeriformes,Crithagra rufobrunnea,Crithagra rufobrunnea,Serinus_rufobrunneus,23.64441719,Serinus_rufobrunneus
19397,Passeriformes,Crithagra leucoptera,Crithagra leucoptera,Serinus_leucopterus,18.67370113,Serinus_leucopterus
19398,Passeriformes,Crithagra totta,Crithagra totta,Serinus_totta,22.79816177,Serinus_totta
19399,Passeriformes,Crithagra symonsi,Crithagra symonsi,Serinus_symonsi,24.87608862,Serinus_symonsi
19400,Passeriformes,Crithagra alario,Serinus alario,Serinus_alario,28.51617478,Serinus_alario
19401,Passeriformes,Neospiza concolor,ÊNA,Neospiza_concolor,21.86915888,Neospiza_concolor
19402,Passeriformes,Linurgus olivaceus,Linurgus olivaceus,Linurgus_olivaceus,22.17675885,Linurgus_olivaceus
19403,Passeriformes,Rhynchostruthus socotranus,Rhynchostruthus socotranus,Rhynchostruthus_socotranus,29.36546164,Rhynchostruthus_socotranus
19404,Passeriformes,Rhynchostruthus percivali,Rhynchostruthus percivali,Rhynchostruthus_percivali,29.18491963,Rhynchostruthus_percivali
19405,Passeriformes,Rhynchostruthus louisae,Rhynchostruthus louisae,Rhynchostruthus_louisae,29.90339174,Rhynchostruthus_louisae
19406,Passeriformes,Euphonia jamaica,Euphonia jamaica,Euphonia_jamaica,25.58826717,Euphonia_jamaica
19407,Passeriformes,Euphonia plumbea,Euphonia plumbea,Euphonia_plumbea,20.1230831,Euphonia_plumbea
19408,Passeriformes,Euphonia affinis,Euphonia affinis,Euphonia_affinis,26.08385184,Euphonia_affinis
19409,Passeriformes,Euphonia luteicapilla,Euphonia luteicapilla,Euphonia_luteicapilla,26.45006614,Euphonia_luteicapilla
19410,Passeriformes,Euphonia chlorotica,Euphonia chlorotica,Euphonia_chlorotica,23.22328622,Euphonia_chlorotica
19411,Passeriformes,Euphonia trinitatis,Euphonia trinitatis,Euphonia_trinitatis,22.77326205,Euphonia_trinitatis
19412,Passeriformes,Euphonia concinna,Euphonia concinna,Euphonia_concinna,25.5323526,Euphonia_concinna
19413,Passeriformes,Euphonia saturata,Euphonia saturata,Euphonia_saturata,22.20231466,Euphonia_saturata
19414,Passeriformes,Euphonia finschi,Euphonia finschi,Euphonia_finschi,21.17544212,Euphonia_finschi
19415,Passeriformes,Euphonia violacea,Euphonia violacea,Euphonia_violacea,28.07335105,Euphonia_violacea
19416,Passeriformes,Euphonia laniirostris,Euphonia laniirostris,Euphonia_laniirostris,23.19368845,Euphonia_laniirostris
19417,Passeriformes,Euphonia hirundinacea,Euphonia hirundinacea,Euphonia_hirundinacea,24.34675141,Euphonia_hirundinacea
19418,Passeriformes,Euphonia chalybea,Euphonia chalybea,Euphonia_chalybea,25.66402144,Euphonia_chalybea
19419,Passeriformes,Euphonia elegantissima,Euphonia elegantissima,Euphonia_elegantissima,32.15245823,Euphonia_elegantissima
19420,Passeriformes,Euphonia cyanocephala,Euphonia cyanocephala,Euphonia_cyanocephala,30.89979031,Euphonia_cyanocephala
19421,Passeriformes,Euphonia musica,Euphonia musica,Euphonia_musica,23.14834866,Euphonia_musica
19422,Passeriformes,Euphonia fulvicrissa,Euphonia fulvicrissa,Euphonia_fulvicrissa,20.19966063,Euphonia_fulvicrissa
19423,Passeriformes,Euphonia imitans,Euphonia imitans,Euphonia_imitans,20.47530056,Euphonia_imitans
19424,Passeriformes,Euphonia gouldi,Euphonia gouldi,Euphonia_gouldi,22.24763833,Euphonia_gouldi
19425,Passeriformes,Euphonia chrysopasta,Euphonia chrysopasta,Euphonia_chrysopasta,18.03201533,Euphonia_chrysopasta
19426,Passeriformes,Euphonia mesochrysa,Euphonia mesochrysa,Euphonia_mesochrysa,22.19258518,Euphonia_mesochrysa
19427,Passeriformes,Euphonia minuta,Euphonia minuta,Euphonia_minuta,19.85382353,Euphonia_minuta
19428,Passeriformes,Euphonia anneae,Euphonia anneae,Euphonia_anneae,20.15874012,Euphonia_anneae
19429,Passeriformes,Euphonia xanthogaster,Euphonia xanthogaster,Euphonia_xanthogaster,23.82976054,Euphonia_xanthogaster
19430,Passeriformes,Euphonia rufiventris,Euphonia rufiventris,Euphonia_rufiventris,20.40519003,Euphonia_rufiventris
19431,Passeriformes,Euphonia pectoralis,Euphonia pectoralis,Euphonia_pectoralis,21.81238616,Euphonia_pectoralis
19432,Passeriformes,Euphonia cayennensis,Euphonia cayennensis,Euphonia_cayennensis,20.91056955,Euphonia_cayennensis
19433,Passeriformes,Chlorophonia flavirostris,Chlorophonia flavirostris,Chlorophonia_flavirostris,27.73887845,Chlorophonia_flavirostris
19434,Passeriformes,Chlorophonia cyanea,Chlorophonia cyanea,Chlorophonia_cyanea,25.35189622,Chlorophonia_cyanea
19435,Passeriformes,Chlorophonia pyrrhophrys,Chlorophonia pyrrhophrys,Chlorophonia_pyrrhophrys,23.92604191,Chlorophonia_pyrrhophrys
19436,Passeriformes,Chlorophonia occipitalis,Chlorophonia occipitalis,Chlorophonia_occipitalis,26.50755917,Chlorophonia_occipitalis
19437,Passeriformes,Chlorophonia callophrys,Chlorophonia callophrys,Chlorophonia_callophrys,25.08378995,Chlorophonia_callophrys
19438,Passeriformes,Carduelis chloris,ÊNA,Carduelis_chloris,31.27874204,Carduelis_chloris
19439,Passeriformes,Carduelis sinica,ÊNA,Carduelis_sinica,33.54128181,Carduelis_sinica
19440,Passeriformes,Carduelis spinoides,Chloris spinoides,Carduelis_spinoides,34.53154145,Carduelis_spinoides
19441,Passeriformes,Carduelis monguilloti,ÊNA,Carduelis_monguilloti,32.83364316,Carduelis_monguilloti
19442,Passeriformes,Carduelis ambigua,Chloris ambigua,Carduelis_ambigua,35.25505732,Carduelis_ambigua
19443,Passeriformes,Carduelis spinus,ÊNA,Carduelis_spinus,36.58700865,Carduelis_spinus
19444,Passeriformes,Carduelis pinus,Spinus pinus,Carduelis_pinus,35.25225488,Carduelis_pinus
19445,Passeriformes,Carduelis atriceps,Spinus atriceps,Carduelis_atriceps,32.0664477,Carduelis_atriceps
19446,Passeriformes,Carduelis spinescens,Spinus spinescens,Carduelis_spinescens,33.78620913,Carduelis_spinescens
19447,Passeriformes,Carduelis yarrellii,Spinus yarrellii,Carduelis_yarrellii,26.81699517,Carduelis_yarrellii
19448,Passeriformes,Carduelis cucullata,Spinus cucullatus,Carduelis_cucullata,28.70017331,Carduelis_cucullata
19449,Passeriformes,Carduelis crassirostris,Spinus crassirostris,Carduelis_crassirostris,28.935451,Carduelis_crassirostris
19450,Passeriformes,Carduelis magellanica,Spinus magellanicus,Carduelis_magellanica,29.76429007,Carduelis_magellanica
19451,Passeriformes,Carduelis dominicensis,Spinus dominicensis,Carduelis_dominicensis,29.47082768,Carduelis_dominicensis
19452,Passeriformes,Carduelis siemiradzkii,Spinus siemiradzkii,Carduelis_siemiradzkii,22.26856747,Carduelis_siemiradzkii
19453,Passeriformes,Carduelis olivacea,Spinus olivaceus,Carduelis_olivacea,31.640625,Carduelis_olivacea
19454,Passeriformes,Carduelis notata,Spinus notatus,Carduelis_notata,30.87537672,Carduelis_notata
19455,Passeriformes,Carduelis xanthogastra,Spinus xanthogastrus,Carduelis_xanthogastra,29.67048274,Carduelis_xanthogastra
19456,Passeriformes,Carduelis atrata,Spinus atratus,Carduelis_atrata,30.50904678,Carduelis_atrata
19457,Passeriformes,Carduelis uropygialis,Spinus uropygialis,Carduelis_uropygialis,35.18473555,Carduelis_uropygialis
19458,Passeriformes,Carduelis barbata,Spinus barbatus,Carduelis_barbata,31.13654254,Carduelis_barbata
19459,Passeriformes,Carduelis tristis,Spinus tristis,Carduelis_tristis,27.55566657,Carduelis_tristis
19460,Passeriformes,Carduelis psaltria,Spinus psaltria,Carduelis_psaltria,25.98267663,Carduelis_psaltria
19461,Passeriformes,Carduelis lawrencei,Spinus lawrencei,Carduelis_lawrencei,29.00529141,Carduelis_lawrencei
19462,Passeriformes,Carduelis carduelis,Carduelis carduelis,Carduelis_carduelis,33.3093077,Carduelis_carduelis
19463,Passeriformes,Carduelis citrinella,Carduelis citrinella,Carduelis_citrinella,30.26025712,Carduelis_citrinella
19464,Passeriformes,Carduelis corsicana,Carduelis corsicana,Carduelis_corsicana,29.36852121,Carduelis_corsicana
19465,Passeriformes,Carduelis flammea,ÊNA,Carduelis_flammea,33.27918853,Carduelis_flammea
19466,Passeriformes,Carduelis hornemanni,ÊNA,Carduelis_hornemanni,31.84443358,Carduelis_hornemanni
19467,Passeriformes,Carduelis flavirostris,Linaria flavirostris,Carduelis_flavirostris,34.40126789,Carduelis_flavirostris
19468,Passeriformes,Carduelis cannabina,ÊNA,Carduelis_cannabina,29.64080045,Carduelis_cannabina
19469,Passeriformes,Carduelis yemenensis,Linaria yemenensis,Carduelis_yemenensis,26.09278293,Carduelis_yemenensis
19470,Passeriformes,Carduelis johannis,Linaria johannis,Carduelis_johannis,23.87109555,Carduelis_johannis
19471,Passeriformes,Leucosticte nemoricola,Leucosticte nemoricola,Leucosticte_nemoricola,28.47331101,Leucosticte_nemoricola
19472,Passeriformes,Leucosticte brandti,Leucosticte brandti,Leucosticte_brandti,37.7986754,Leucosticte_brandti
19474,Passeriformes,Leucosticte arctoa,Leucosticte arctoa,Leucosticte_arctoa,33.68655017,Leucosticte_arctoa
19475,Passeriformes,Leucosticte tephrocotis,Leucosticte tephrocotis,Leucosticte_tephrocotis,36.85577617,Leucosticte_tephrocotis
19476,Passeriformes,Leucosticte atrata,Leucosticte atrata,Leucosticte_atrata,37.41950959,Leucosticte_atrata
